
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 46116
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1506709920

Load glove file /home/sheep/bigdata/glove.twitter.27B.25d.txt
glove file has been loaded

2017-09-29T13:32:16.722283: step 1, loss 5.89264, acc 0.171875, learning_rate 0.005
2017-09-29T13:53:57.121128: step 5978, loss 0.0365028, acc 0.980392, learning_rate 0.0001
2017-09-29T13:53:57.304115: step 5979, loss 0.0425964, acc 0.984375, learning_rate 0.0001
2017-09-29T13:53:57.501744: step 5980, loss 0.121288, acc 0.9375, learning_rate 0.0001
2017-09-29T13:53:57.685171: step 5981, loss 0.007094, acc 1, learning_rate 0.0001
2017-09-29T13:53:57.877493: step 5982, loss 0.0517561, acc 0.96875, learning_rate 0.0001
2017-09-29T13:53:58.059025: step 5983, loss 0.0259078, acc 0.984375, learning_rate 0.0001
2017-09-29T13:53:58.245532: step 5984, loss 0.0136561, acc 1, learning_rate 0.0001
2017-09-29T13:53:58.429843: step 5985, loss 0.055448, acc 0.953125, learning_rate 0.0001
2017-09-29T13:53:58.613403: step 5986, loss 0.0088437, acc 1, learning_rate 0.0001
2017-09-29T13:53:58.795858: step 5987, loss 0.0138633, acc 1, learning_rate 0.0001
2017-09-29T13:53:58.980862: step 5988, loss 0.0324897, acc 0.984375, learning_rate 0.0001
2017-09-29T13:53:59.171382: step 5989, loss 0.0205713, acc 1, learning_rate 0.0001
2017-09-29T13:53:59.357401: step 5990, loss 0.0166262, acc 1, learning_rate 0.0001
2017-09-29T13:53:59.539336: step 5991, loss 0.0647988, acc 0.96875, learning_rate 0.0001
2017-09-29T13:53:59.722448: step 5992, loss 0.0619176, acc 0.984375, learning_rate 0.0001
2017-09-29T13:53:59.907977: step 5993, loss 0.0249128, acc 1, learning_rate 0.0001
2017-09-29T13:54:00.093577: step 5994, loss 0.00890482, acc 1, learning_rate 0.0001
2017-09-29T13:54:00.275021: step 5995, loss 0.0932395, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:00.460451: step 5996, loss 0.0136223, acc 1, learning_rate 0.0001
2017-09-29T13:54:00.640003: step 5997, loss 0.0203492, acc 1, learning_rate 0.0001
2017-09-29T13:54:00.832318: step 5998, loss 0.0448608, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:01.016016: step 5999, loss 0.0982824, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:01.200024: step 6000, loss 0.0359499, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:01.720255: step 6000, loss 0.217307, acc 0.915108

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6000

2017-09-29T13:54:02.415271: step 6001, loss 0.0246154, acc 1, learning_rate 0.0001
2017-09-29T13:54:02.602946: step 6002, loss 0.00525665, acc 1, learning_rate 0.0001
2017-09-29T13:54:02.785100: step 6003, loss 0.0145098, acc 1, learning_rate 0.0001
2017-09-29T13:54:02.975012: step 6004, loss 0.0576647, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:03.163200: step 6005, loss 0.0167694, acc 1, learning_rate 0.0001
2017-09-29T13:54:03.354992: step 6006, loss 0.0459853, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:03.550123: step 6007, loss 0.0392458, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:03.732264: step 6008, loss 0.0283026, acc 1, learning_rate 0.0001
2017-09-29T13:54:03.913393: step 6009, loss 0.0256421, acc 1, learning_rate 0.0001
2017-09-29T13:54:04.099288: step 6010, loss 0.0215937, acc 1, learning_rate 0.0001
2017-09-29T13:54:04.286410: step 6011, loss 0.0363161, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:04.474262: step 6012, loss 0.0146682, acc 1, learning_rate 0.0001
2017-09-29T13:54:04.659696: step 6013, loss 0.06315, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:04.839814: step 6014, loss 0.069635, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:05.030338: step 6015, loss 0.0162135, acc 1, learning_rate 0.0001
2017-09-29T13:54:05.217996: step 6016, loss 0.0626349, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:05.401769: step 6017, loss 0.00980139, acc 1, learning_rate 0.0001
2017-09-29T13:54:05.594061: step 6018, loss 0.0215149, acc 1, learning_rate 0.0001
2017-09-29T13:54:05.775504: step 6019, loss 0.00961814, acc 1, learning_rate 0.0001
2017-09-29T13:54:05.955988: step 6020, loss 0.0474665, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:06.138311: step 6021, loss 0.0419765, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:06.329730: step 6022, loss 0.00582171, acc 1, learning_rate 0.0001
2017-09-29T13:54:06.513205: step 6023, loss 0.0167687, acc 1, learning_rate 0.0001
2017-09-29T13:54:06.697004: step 6024, loss 0.0348677, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:06.883871: step 6025, loss 0.0116492, acc 1, learning_rate 0.0001
2017-09-29T13:54:07.073061: step 6026, loss 0.0277781, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:07.255474: step 6027, loss 0.0148238, acc 1, learning_rate 0.0001
2017-09-29T13:54:07.447950: step 6028, loss 0.122623, acc 0.9375, learning_rate 0.0001
2017-09-29T13:54:07.634925: step 6029, loss 0.0454621, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:07.820882: step 6030, loss 0.0592062, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:08.004909: step 6031, loss 0.0327054, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:08.188619: step 6032, loss 0.0272531, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:08.374936: step 6033, loss 0.0052818, acc 1, learning_rate 0.0001
2017-09-29T13:54:08.554650: step 6034, loss 0.0286525, acc 1, learning_rate 0.0001
2017-09-29T13:54:08.736088: step 6035, loss 0.0380484, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:08.923004: step 6036, loss 0.0515251, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:09.115478: step 6037, loss 0.0065837, acc 1, learning_rate 0.0001
2017-09-29T13:54:09.305904: step 6038, loss 0.0171785, acc 1, learning_rate 0.0001
2017-09-29T13:54:09.505848: step 6039, loss 0.0248738, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:09.702334: step 6040, loss 0.00623932, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:10.221274: step 6040, loss 0.22, acc 0.919424

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6040

2017-09-29T13:54:11.009322: step 6041, loss 0.0257393, acc 1, learning_rate 0.0001
2017-09-29T13:54:11.200773: step 6042, loss 0.0168839, acc 1, learning_rate 0.0001
2017-09-29T13:54:11.385192: step 6043, loss 0.0186834, acc 1, learning_rate 0.0001
2017-09-29T13:54:11.568279: step 6044, loss 0.0121, acc 1, learning_rate 0.0001
2017-09-29T13:54:11.753419: step 6045, loss 0.0153726, acc 1, learning_rate 0.0001
2017-09-29T13:54:11.955842: step 6046, loss 0.106214, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:12.140029: step 6047, loss 0.0383015, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:12.322494: step 6048, loss 0.0173363, acc 1, learning_rate 0.0001
2017-09-29T13:54:12.505720: step 6049, loss 0.0200468, acc 1, learning_rate 0.0001
2017-09-29T13:54:12.690403: step 6050, loss 0.0504559, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:12.891207: step 6051, loss 0.0166656, acc 1, learning_rate 0.0001
2017-09-29T13:54:13.092947: step 6052, loss 0.00824007, acc 1, learning_rate 0.0001
2017-09-29T13:54:13.291585: step 6053, loss 0.0398254, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:13.478240: step 6054, loss 0.0274268, acc 1, learning_rate 0.0001
2017-09-29T13:54:13.658720: step 6055, loss 0.0518914, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:13.862335: step 6056, loss 0.0587705, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:14.052481: step 6057, loss 0.0315176, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:14.235251: step 6058, loss 0.0651727, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:14.425011: step 6059, loss 0.0242982, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:14.617671: step 6060, loss 0.00943685, acc 1, learning_rate 0.0001
2017-09-29T13:54:14.820827: step 6061, loss 0.011733, acc 1, learning_rate 0.0001
2017-09-29T13:54:15.026736: step 6062, loss 0.00582079, acc 1, learning_rate 0.0001
2017-09-29T13:54:15.229839: step 6063, loss 0.04001, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:15.441478: step 6064, loss 0.0587398, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:15.644820: step 6065, loss 0.0268585, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:15.848150: step 6066, loss 0.0712734, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:16.051203: step 6067, loss 0.0251921, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:16.258076: step 6068, loss 0.044889, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:16.466221: step 6069, loss 0.0232576, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:16.671732: step 6070, loss 0.00862369, acc 1, learning_rate 0.0001
2017-09-29T13:54:16.875100: step 6071, loss 0.0804027, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:17.077193: step 6072, loss 0.025261, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:17.271039: step 6073, loss 0.0425091, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:17.456121: step 6074, loss 0.0637697, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:17.639635: step 6075, loss 0.00771794, acc 1, learning_rate 0.0001
2017-09-29T13:54:17.799268: step 6076, loss 0.0131897, acc 1, learning_rate 0.0001
2017-09-29T13:54:17.982528: step 6077, loss 0.0133689, acc 1, learning_rate 0.0001
2017-09-29T13:54:18.168663: step 6078, loss 0.0353524, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:18.356196: step 6079, loss 0.0446135, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:18.540602: step 6080, loss 0.0206055, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:19.059440: step 6080, loss 0.220666, acc 0.919424

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6080

2017-09-29T13:54:19.692993: step 6081, loss 0.0671615, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:19.875531: step 6082, loss 0.0935182, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:20.068816: step 6083, loss 0.0113334, acc 1, learning_rate 0.0001
2017-09-29T13:54:20.260973: step 6084, loss 0.0155233, acc 1, learning_rate 0.0001
2017-09-29T13:54:20.448181: step 6085, loss 0.041021, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:20.635692: step 6086, loss 0.0128375, acc 1, learning_rate 0.0001
2017-09-29T13:54:20.819895: step 6087, loss 0.0212808, acc 1, learning_rate 0.0001
2017-09-29T13:54:21.006820: step 6088, loss 0.0243891, acc 1, learning_rate 0.0001
2017-09-29T13:54:21.188005: step 6089, loss 0.019606, acc 1, learning_rate 0.0001
2017-09-29T13:54:21.373469: step 6090, loss 0.0350598, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:21.571822: step 6091, loss 0.0482046, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:21.754083: step 6092, loss 0.0640214, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:21.937784: step 6093, loss 0.0103856, acc 1, learning_rate 0.0001
2017-09-29T13:54:22.119507: step 6094, loss 0.0442325, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:22.302468: step 6095, loss 0.027483, acc 1, learning_rate 0.0001
2017-09-29T13:54:22.494936: step 6096, loss 0.0327842, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:22.678625: step 6097, loss 0.0953027, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:22.860638: step 6098, loss 0.0456808, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:23.045844: step 6099, loss 0.0288117, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:23.224701: step 6100, loss 0.0150968, acc 1, learning_rate 0.0001
2017-09-29T13:54:23.414801: step 6101, loss 0.0745976, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:23.607527: step 6102, loss 0.0227037, acc 1, learning_rate 0.0001
2017-09-29T13:54:23.789767: step 6103, loss 0.0480804, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:23.973479: step 6104, loss 0.00866703, acc 1, learning_rate 0.0001
2017-09-29T13:54:24.166212: step 6105, loss 0.0421663, acc 1, learning_rate 0.0001
2017-09-29T13:54:24.363303: step 6106, loss 0.0335333, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:24.545988: step 6107, loss 0.0309871, acc 1, learning_rate 0.0001
2017-09-29T13:54:24.728525: step 6108, loss 0.0107303, acc 1, learning_rate 0.0001
2017-09-29T13:54:24.920233: step 6109, loss 0.0175416, acc 1, learning_rate 0.0001
2017-09-29T13:54:25.112384: step 6110, loss 0.137275, acc 0.9375, learning_rate 0.0001
2017-09-29T13:54:25.298102: step 6111, loss 0.0467966, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:25.479581: step 6112, loss 0.0149741, acc 1, learning_rate 0.0001
2017-09-29T13:54:25.672330: step 6113, loss 0.0217817, acc 1, learning_rate 0.0001
2017-09-29T13:54:25.853986: step 6114, loss 0.0368824, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:26.039465: step 6115, loss 0.0134751, acc 1, learning_rate 0.0001
2017-09-29T13:54:26.223979: step 6116, loss 0.0484431, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:26.405941: step 6117, loss 0.0272915, acc 1, learning_rate 0.0001
2017-09-29T13:54:26.589880: step 6118, loss 0.0344632, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:26.773808: step 6119, loss 0.0314874, acc 1, learning_rate 0.0001
2017-09-29T13:54:26.974598: step 6120, loss 0.0139365, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:27.552428: step 6120, loss 0.218027, acc 0.917986

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6120

2017-09-29T13:54:28.262350: step 6121, loss 0.026215, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:28.450419: step 6122, loss 0.00450306, acc 1, learning_rate 0.0001
2017-09-29T13:54:28.640718: step 6123, loss 0.0314496, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:28.824018: step 6124, loss 0.0452734, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:29.009095: step 6125, loss 0.0320017, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:29.191911: step 6126, loss 0.115842, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:29.377689: step 6127, loss 0.0172268, acc 1, learning_rate 0.0001
2017-09-29T13:54:29.566826: step 6128, loss 0.100464, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:29.750552: step 6129, loss 0.00633412, acc 1, learning_rate 0.0001
2017-09-29T13:54:29.930852: step 6130, loss 0.0169132, acc 1, learning_rate 0.0001
2017-09-29T13:54:30.116350: step 6131, loss 0.0274802, acc 1, learning_rate 0.0001
2017-09-29T13:54:30.298521: step 6132, loss 0.0160997, acc 1, learning_rate 0.0001
2017-09-29T13:54:30.492060: step 6133, loss 0.0203023, acc 1, learning_rate 0.0001
2017-09-29T13:54:30.676399: step 6134, loss 0.0181787, acc 1, learning_rate 0.0001
2017-09-29T13:54:30.884137: step 6135, loss 0.00987839, acc 1, learning_rate 0.0001
2017-09-29T13:54:31.083659: step 6136, loss 0.0284592, acc 1, learning_rate 0.0001
2017-09-29T13:54:31.265796: step 6137, loss 0.0168225, acc 1, learning_rate 0.0001
2017-09-29T13:54:31.459438: step 6138, loss 0.0478761, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:31.642258: step 6139, loss 0.00706354, acc 1, learning_rate 0.0001
2017-09-29T13:54:31.821425: step 6140, loss 0.0298319, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:32.005857: step 6141, loss 0.0273991, acc 1, learning_rate 0.0001
2017-09-29T13:54:32.189714: step 6142, loss 0.102091, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:32.372824: step 6143, loss 0.0650728, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:32.563582: step 6144, loss 0.0144401, acc 1, learning_rate 0.0001
2017-09-29T13:54:32.744811: step 6145, loss 0.00672593, acc 1, learning_rate 0.0001
2017-09-29T13:54:32.927970: step 6146, loss 0.0345611, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:33.111572: step 6147, loss 0.0296847, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:33.294676: step 6148, loss 0.0221008, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:33.492552: step 6149, loss 0.040112, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:33.687170: step 6150, loss 0.00832205, acc 1, learning_rate 0.0001
2017-09-29T13:54:33.881153: step 6151, loss 0.0252572, acc 1, learning_rate 0.0001
2017-09-29T13:54:34.066261: step 6152, loss 0.0422377, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:34.255444: step 6153, loss 0.00549296, acc 1, learning_rate 0.0001
2017-09-29T13:54:34.449521: step 6154, loss 0.0384038, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:34.629283: step 6155, loss 0.0275939, acc 1, learning_rate 0.0001
2017-09-29T13:54:34.811706: step 6156, loss 0.00871056, acc 1, learning_rate 0.0001
2017-09-29T13:54:34.992925: step 6157, loss 0.0426598, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:35.177514: step 6158, loss 0.0464815, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:35.364862: step 6159, loss 0.0731114, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:35.548616: step 6160, loss 0.0119371, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:36.076029: step 6160, loss 0.217122, acc 0.920863

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6160

2017-09-29T13:54:36.770073: step 6161, loss 0.010995, acc 1, learning_rate 0.0001
2017-09-29T13:54:36.954954: step 6162, loss 0.0473767, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:37.136317: step 6163, loss 0.0332899, acc 1, learning_rate 0.0001
2017-09-29T13:54:37.319167: step 6164, loss 0.026106, acc 1, learning_rate 0.0001
2017-09-29T13:54:37.507906: step 6165, loss 0.0394505, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:37.687940: step 6166, loss 0.00521987, acc 1, learning_rate 0.0001
2017-09-29T13:54:37.869957: step 6167, loss 0.0286029, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:38.052429: step 6168, loss 0.0114291, acc 1, learning_rate 0.0001
2017-09-29T13:54:38.243744: step 6169, loss 0.0166846, acc 1, learning_rate 0.0001
2017-09-29T13:54:38.429664: step 6170, loss 0.018454, acc 1, learning_rate 0.0001
2017-09-29T13:54:38.618244: step 6171, loss 0.0292829, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:38.802586: step 6172, loss 0.00881542, acc 1, learning_rate 0.0001
2017-09-29T13:54:38.994742: step 6173, loss 0.013347, acc 1, learning_rate 0.0001
2017-09-29T13:54:39.148645: step 6174, loss 0.0600741, acc 0.980392, learning_rate 0.0001
2017-09-29T13:54:39.335469: step 6175, loss 0.0643525, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:39.537571: step 6176, loss 0.0268323, acc 1, learning_rate 0.0001
2017-09-29T13:54:39.719161: step 6177, loss 0.0312457, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:39.898188: step 6178, loss 0.0306249, acc 1, learning_rate 0.0001
2017-09-29T13:54:40.081057: step 6179, loss 0.00972854, acc 1, learning_rate 0.0001
2017-09-29T13:54:40.271615: step 6180, loss 0.0272123, acc 1, learning_rate 0.0001
2017-09-29T13:54:40.477567: step 6181, loss 0.068866, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:40.662327: step 6182, loss 0.00315044, acc 1, learning_rate 0.0001
2017-09-29T13:54:40.846445: step 6183, loss 0.0401676, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:41.033712: step 6184, loss 0.0440708, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:41.216904: step 6185, loss 0.0362981, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:41.405969: step 6186, loss 0.0241247, acc 1, learning_rate 0.0001
2017-09-29T13:54:41.589925: step 6187, loss 0.0324046, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:41.773664: step 6188, loss 0.0185421, acc 1, learning_rate 0.0001
2017-09-29T13:54:41.966274: step 6189, loss 0.109237, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:42.158956: step 6190, loss 0.0264724, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:42.343489: step 6191, loss 0.0112869, acc 1, learning_rate 0.0001
2017-09-29T13:54:42.529145: step 6192, loss 0.00629293, acc 1, learning_rate 0.0001
2017-09-29T13:54:42.711460: step 6193, loss 0.0620655, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:42.905262: step 6194, loss 0.0315264, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:43.091251: step 6195, loss 0.0117039, acc 1, learning_rate 0.0001
2017-09-29T13:54:43.274286: step 6196, loss 0.0522374, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:43.457148: step 6197, loss 0.0484688, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:43.644560: step 6198, loss 0.00554244, acc 1, learning_rate 0.0001
2017-09-29T13:54:43.828862: step 6199, loss 0.0316717, acc 1, learning_rate 0.0001
2017-09-29T13:54:44.014130: step 6200, loss 0.0780384, acc 0.984375, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:44.548853: step 6200, loss 0.217575, acc 0.919424

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6200

2017-09-29T13:54:45.333085: step 6201, loss 0.0660819, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:45.533539: step 6202, loss 0.0306947, acc 1, learning_rate 0.0001
2017-09-29T13:54:45.715704: step 6203, loss 0.0637826, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:45.912871: step 6204, loss 0.00876535, acc 1, learning_rate 0.0001
2017-09-29T13:54:46.097323: step 6205, loss 0.067711, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:46.282175: step 6206, loss 0.0396056, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:46.475524: step 6207, loss 0.0262782, acc 1, learning_rate 0.0001
2017-09-29T13:54:46.662045: step 6208, loss 0.0125596, acc 1, learning_rate 0.0001
2017-09-29T13:54:46.843731: step 6209, loss 0.0258237, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:47.039498: step 6210, loss 0.0554801, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:47.222948: step 6211, loss 0.00856702, acc 1, learning_rate 0.0001
2017-09-29T13:54:47.415919: step 6212, loss 0.0163389, acc 1, learning_rate 0.0001
2017-09-29T13:54:47.598753: step 6213, loss 0.0210042, acc 1, learning_rate 0.0001
2017-09-29T13:54:47.782928: step 6214, loss 0.0116773, acc 1, learning_rate 0.0001
2017-09-29T13:54:47.964305: step 6215, loss 0.0267553, acc 1, learning_rate 0.0001
2017-09-29T13:54:48.147109: step 6216, loss 0.0299268, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:48.339534: step 6217, loss 0.0154828, acc 1, learning_rate 0.0001
2017-09-29T13:54:48.531805: step 6218, loss 0.032092, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:48.724159: step 6219, loss 0.0601117, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:48.912634: step 6220, loss 0.085904, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:49.114634: step 6221, loss 0.0643701, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:49.304264: step 6222, loss 0.112799, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:49.490125: step 6223, loss 0.0780338, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:49.681843: step 6224, loss 0.0103477, acc 1, learning_rate 0.0001
2017-09-29T13:54:49.875861: step 6225, loss 0.0116723, acc 1, learning_rate 0.0001
2017-09-29T13:54:50.058818: step 6226, loss 0.0311105, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:50.243765: step 6227, loss 0.052915, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:50.426711: step 6228, loss 0.0731603, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:50.607518: step 6229, loss 0.0145922, acc 1, learning_rate 0.0001
2017-09-29T13:54:50.791001: step 6230, loss 0.0117776, acc 1, learning_rate 0.0001
2017-09-29T13:54:50.975216: step 6231, loss 0.0229938, acc 1, learning_rate 0.0001
2017-09-29T13:54:51.161687: step 6232, loss 0.0328155, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:51.346344: step 6233, loss 0.0250182, acc 1, learning_rate 0.0001
2017-09-29T13:54:51.547248: step 6234, loss 0.0157738, acc 1, learning_rate 0.0001
2017-09-29T13:54:51.748022: step 6235, loss 0.0393563, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:51.952852: step 6236, loss 0.0194712, acc 1, learning_rate 0.0001
2017-09-29T13:54:52.158588: step 6237, loss 0.0120637, acc 1, learning_rate 0.0001
2017-09-29T13:54:52.348302: step 6238, loss 0.0471854, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:52.531486: step 6239, loss 0.0669742, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:52.720058: step 6240, loss 0.00678392, acc 1, learning_rate 0.0001

Evaluation:
2017-09-29T13:54:53.281486: step 6240, loss 0.221555, acc 0.916547

Saved model checkpoint to /home/sheep/bigdata/runs/1506709920/checkpoints/model-6240

2017-09-29T13:54:53.921421: step 6241, loss 0.0557966, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:54.123087: step 6242, loss 0.023493, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:54.307091: step 6243, loss 0.0283751, acc 0.984375, learning_rate 0.0001
2017-09-29T13:54:54.499491: step 6244, loss 0.0110508, acc 1, learning_rate 0.0001
2017-09-29T13:54:54.700116: step 6245, loss 0.0713078, acc 0.953125, learning_rate 0.0001
2017-09-29T13:54:54.885484: step 6246, loss 0.0614181, acc 0.96875, learning_rate 0.0001
2017-09-29T13:54:55.068927: step 6247, loss 0.0239599, acc 1, learning_rate 0.0001
2017-09-29T13:54:55.251213: step 6248, loss 0.0128061, acc 1, learning_rate 0.0001
2017-09-29T13:54:55.448143: step 6249, loss 0.00322484, acc 1, learning_rate 0.0001
