
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=40
DECAY_COEFFICIENT=2.5
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=25
ENABLE_WORD_EMBEDDINGS=True
EVALUATE_EVERY=40
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.0
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=80
NUM_FILTERS=128

Loading data...
6954
[[1 0 0 0 0]
 [1 0 0 0 0]
 [1 0 0 0 0]
 ..., 
 [0 0 0 0 1]
 [0 0 0 0 1]
 [0 0 0 0 1]]
Vocabulary Size: 1936201
Train/Dev split: 6259/695
Writing to /home/sheep/bigdata/runs/1507000132

Load glove file /home/sheep/bigdata/d7000/myglove.glove
glove file has been loaded

2017-10-02T22:12:14.712750: step 1, loss 2.57119, acc 0.171875, learning_rate 0.005
2017-10-03T00:25:21.943089: step 5983, loss 0.00269784, acc 1, learning_rate 0.0001
2017-10-03T00:25:23.091723: step 5984, loss 0.00554365, acc 1, learning_rate 0.0001
2017-10-03T00:25:24.242575: step 5985, loss 0.0027723, acc 1, learning_rate 0.0001
2017-10-03T00:25:25.403989: step 5986, loss 0.00768775, acc 1, learning_rate 0.0001
2017-10-03T00:25:26.548500: step 5987, loss 0.00317594, acc 1, learning_rate 0.0001
2017-10-03T00:25:27.704138: step 5988, loss 0.0150446, acc 1, learning_rate 0.0001
2017-10-03T00:25:28.847028: step 5989, loss 0.0131988, acc 1, learning_rate 0.0001
2017-10-03T00:25:30.005245: step 5990, loss 0.0300593, acc 0.984375, learning_rate 0.0001
2017-10-03T00:25:31.150594: step 5991, loss 0.00466724, acc 1, learning_rate 0.0001
2017-10-03T00:25:32.310623: step 5992, loss 0.00563976, acc 1, learning_rate 0.0001
2017-10-03T00:25:33.459153: step 5993, loss 0.00693434, acc 1, learning_rate 0.0001
2017-10-03T00:25:34.611964: step 5994, loss 0.0209165, acc 0.984375, learning_rate 0.0001
2017-10-03T00:25:35.757968: step 5995, loss 0.0392631, acc 0.984375, learning_rate 0.0001
2017-10-03T00:25:36.906740: step 5996, loss 0.0123648, acc 1, learning_rate 0.0001
2017-10-03T00:25:38.071190: step 5997, loss 0.00219833, acc 1, learning_rate 0.0001
2017-10-03T00:25:39.225744: step 5998, loss 0.00216927, acc 1, learning_rate 0.0001
2017-10-03T00:25:40.380681: step 5999, loss 0.00354948, acc 1, learning_rate 0.0001
2017-10-03T00:25:41.536413: step 6000, loss 0.0194827, acc 0.984375, learning_rate 0.0001

Evaluation:
2017-10-03T00:25:41.879607: step 6000, loss 1.51159, acc 0.381295

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6000

2017-10-03T00:25:50.093943: step 6001, loss 0.00183276, acc 1, learning_rate 0.0001
2017-10-03T00:25:51.267617: step 6002, loss 0.00236336, acc 1, learning_rate 0.0001
2017-10-03T00:25:52.418521: step 6003, loss 0.0351409, acc 0.984375, learning_rate 0.0001
2017-10-03T00:25:53.585813: step 6004, loss 0.00367841, acc 1, learning_rate 0.0001
2017-10-03T00:25:54.739151: step 6005, loss 0.0463481, acc 0.984375, learning_rate 0.0001
2017-10-03T00:25:55.892423: step 6006, loss 0.0104938, acc 1, learning_rate 0.0001
2017-10-03T00:25:57.048320: step 6007, loss 0.00434309, acc 1, learning_rate 0.0001
2017-10-03T00:25:58.193595: step 6008, loss 0.0092892, acc 1, learning_rate 0.0001
2017-10-03T00:25:59.343421: step 6009, loss 0.00528135, acc 1, learning_rate 0.0001
2017-10-03T00:26:00.499582: step 6010, loss 0.0105653, acc 1, learning_rate 0.0001
2017-10-03T00:26:01.663757: step 6011, loss 0.0056844, acc 1, learning_rate 0.0001
2017-10-03T00:26:02.820470: step 6012, loss 0.0418725, acc 0.984375, learning_rate 0.0001
2017-10-03T00:26:04.218449: step 6013, loss 0.00412271, acc 1, learning_rate 0.0001
2017-10-03T00:26:05.362206: step 6014, loss 0.0054353, acc 1, learning_rate 0.0001
2017-10-03T00:26:06.517277: step 6015, loss 0.0318049, acc 0.984375, learning_rate 0.0001
2017-10-03T00:26:07.673826: step 6016, loss 0.0123425, acc 1, learning_rate 0.0001
2017-10-03T00:26:08.820090: step 6017, loss 0.00576618, acc 1, learning_rate 0.0001
2017-10-03T00:26:09.972484: step 6018, loss 0.0124074, acc 1, learning_rate 0.0001
2017-10-03T00:26:11.125443: step 6019, loss 0.0133311, acc 1, learning_rate 0.0001
2017-10-03T00:26:12.283660: step 6020, loss 0.00368735, acc 1, learning_rate 0.0001
2017-10-03T00:26:13.442313: step 6021, loss 0.00630301, acc 1, learning_rate 0.0001
2017-10-03T00:26:14.579321: step 6022, loss 0.00256557, acc 1, learning_rate 0.0001
2017-10-03T00:26:15.735453: step 6023, loss 0.0020312, acc 1, learning_rate 0.0001
2017-10-03T00:26:16.887983: step 6024, loss 0.00227948, acc 1, learning_rate 0.0001
2017-10-03T00:26:18.030492: step 6025, loss 0.00553541, acc 1, learning_rate 0.0001
2017-10-03T00:26:19.174456: step 6026, loss 0.00522787, acc 1, learning_rate 0.0001
2017-10-03T00:26:20.324878: step 6027, loss 0.00219188, acc 1, learning_rate 0.0001
2017-10-03T00:26:21.483525: step 6028, loss 0.00519261, acc 1, learning_rate 0.0001
2017-10-03T00:26:22.629106: step 6029, loss 0.00642456, acc 1, learning_rate 0.0001
2017-10-03T00:26:23.794520: step 6030, loss 0.00898269, acc 1, learning_rate 0.0001
2017-10-03T00:26:24.954000: step 6031, loss 0.0070371, acc 1, learning_rate 0.0001
2017-10-03T00:26:26.105412: step 6032, loss 0.00307367, acc 1, learning_rate 0.0001
2017-10-03T00:26:27.248523: step 6033, loss 0.0309231, acc 0.984375, learning_rate 0.0001
2017-10-03T00:26:28.422646: step 6034, loss 0.00297606, acc 1, learning_rate 0.0001
2017-10-03T00:26:29.567774: step 6035, loss 0.00718175, acc 1, learning_rate 0.0001
2017-10-03T00:26:30.715363: step 6036, loss 0.00568437, acc 1, learning_rate 0.0001
2017-10-03T00:26:31.874344: step 6037, loss 0.0179319, acc 0.984375, learning_rate 0.0001
2017-10-03T00:26:33.034403: step 6038, loss 0.00493996, acc 1, learning_rate 0.0001
2017-10-03T00:26:34.192645: step 6039, loss 0.00431915, acc 1, learning_rate 0.0001
2017-10-03T00:26:35.341733: step 6040, loss 0.00387491, acc 1, learning_rate 0.0001

Evaluation:
2017-10-03T00:26:35.688458: step 6040, loss 1.46883, acc 0.446043

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6040

2017-10-03T00:26:43.630710: step 6041, loss 0.00375403, acc 1, learning_rate 0.0001
2017-10-03T00:26:44.812282: step 6042, loss 0.00280144, acc 1, learning_rate 0.0001
2017-10-03T00:26:45.959138: step 6043, loss 0.00342691, acc 1, learning_rate 0.0001
2017-10-03T00:26:47.116573: step 6044, loss 0.00673408, acc 1, learning_rate 0.0001
2017-10-03T00:26:48.273575: step 6045, loss 0.0027759, acc 1, learning_rate 0.0001
2017-10-03T00:26:49.425810: step 6046, loss 0.00898821, acc 1, learning_rate 0.0001
2017-10-03T00:26:50.567538: step 6047, loss 0.00654706, acc 1, learning_rate 0.0001
2017-10-03T00:26:51.720351: step 6048, loss 0.00383957, acc 1, learning_rate 0.0001
2017-10-03T00:26:52.864734: step 6049, loss 0.0169288, acc 1, learning_rate 0.0001
2017-10-03T00:26:54.005139: step 6050, loss 0.0511615, acc 0.96875, learning_rate 0.0001
2017-10-03T00:26:55.154977: step 6051, loss 0.00386421, acc 1, learning_rate 0.0001
2017-10-03T00:26:56.328148: step 6052, loss 0.00230674, acc 1, learning_rate 0.0001
2017-10-03T00:26:57.477537: step 6053, loss 0.00430369, acc 1, learning_rate 0.0001
2017-10-03T00:26:58.630280: step 6054, loss 0.0296306, acc 0.984375, learning_rate 0.0001
2017-10-03T00:26:59.791354: step 6055, loss 0.0314818, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:00.968998: step 6056, loss 0.0151565, acc 1, learning_rate 0.0001
2017-10-03T00:27:02.121029: step 6057, loss 0.0346309, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:03.288193: step 6058, loss 0.0140652, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:04.455599: step 6059, loss 0.00407228, acc 1, learning_rate 0.0001
2017-10-03T00:27:05.616637: step 6060, loss 0.00194649, acc 1, learning_rate 0.0001
2017-10-03T00:27:06.766851: step 6061, loss 0.00395961, acc 1, learning_rate 0.0001
2017-10-03T00:27:07.922717: step 6062, loss 0.00420534, acc 1, learning_rate 0.0001
2017-10-03T00:27:09.088675: step 6063, loss 0.00311943, acc 1, learning_rate 0.0001
2017-10-03T00:27:10.232107: step 6064, loss 0.00305814, acc 1, learning_rate 0.0001
2017-10-03T00:27:11.384830: step 6065, loss 0.00203168, acc 1, learning_rate 0.0001
2017-10-03T00:27:12.530916: step 6066, loss 0.0264515, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:13.710865: step 6067, loss 0.0021547, acc 1, learning_rate 0.0001
2017-10-03T00:27:14.859448: step 6068, loss 0.0147711, acc 1, learning_rate 0.0001
2017-10-03T00:27:16.006630: step 6069, loss 0.0130951, acc 1, learning_rate 0.0001
2017-10-03T00:27:17.152932: step 6070, loss 0.0157725, acc 1, learning_rate 0.0001
2017-10-03T00:27:18.330672: step 6071, loss 0.00171502, acc 1, learning_rate 0.0001
2017-10-03T00:27:19.499336: step 6072, loss 0.0149859, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:20.666481: step 6073, loss 0.00548142, acc 1, learning_rate 0.0001
2017-10-03T00:27:21.852503: step 6074, loss 0.00304379, acc 1, learning_rate 0.0001
2017-10-03T00:27:22.991461: step 6075, loss 0.0422459, acc 0.96875, learning_rate 0.0001
2017-10-03T00:27:24.130505: step 6076, loss 0.00839081, acc 1, learning_rate 0.0001
2017-10-03T00:27:25.273480: step 6077, loss 0.00265581, acc 1, learning_rate 0.0001
2017-10-03T00:27:26.436198: step 6078, loss 0.00420177, acc 1, learning_rate 0.0001
2017-10-03T00:27:27.593178: step 6079, loss 0.0045517, acc 1, learning_rate 0.0001
2017-10-03T00:27:28.751735: step 6080, loss 0.0261371, acc 0.984375, learning_rate 0.0001

Evaluation:
2017-10-03T00:27:29.091373: step 6080, loss 1.47504, acc 0.433094

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6080

2017-10-03T00:27:36.121666: step 6081, loss 0.015606, acc 1, learning_rate 0.0001
2017-10-03T00:27:37.328783: step 6082, loss 0.006909, acc 1, learning_rate 0.0001
2017-10-03T00:27:38.489490: step 6083, loss 0.0254144, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:39.641902: step 6084, loss 0.00661908, acc 1, learning_rate 0.0001
2017-10-03T00:27:40.797707: step 6085, loss 0.0185478, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:41.956667: step 6086, loss 0.00742234, acc 1, learning_rate 0.0001
2017-10-03T00:27:43.127348: step 6087, loss 0.00384015, acc 1, learning_rate 0.0001
2017-10-03T00:27:44.304496: step 6088, loss 0.0102401, acc 1, learning_rate 0.0001
2017-10-03T00:27:45.455472: step 6089, loss 0.0226073, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:46.610624: step 6090, loss 0.0172559, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:47.770545: step 6091, loss 0.00228912, acc 1, learning_rate 0.0001
2017-10-03T00:27:48.924479: step 6092, loss 0.00397476, acc 1, learning_rate 0.0001
2017-10-03T00:27:50.107915: step 6093, loss 0.0035788, acc 1, learning_rate 0.0001
2017-10-03T00:27:51.253785: step 6094, loss 0.00480328, acc 1, learning_rate 0.0001
2017-10-03T00:27:52.419744: step 6095, loss 0.0141122, acc 1, learning_rate 0.0001
2017-10-03T00:27:53.585876: step 6096, loss 0.00722863, acc 1, learning_rate 0.0001
2017-10-03T00:27:54.941607: step 6097, loss 0.0373133, acc 0.984375, learning_rate 0.0001
2017-10-03T00:27:56.105907: step 6098, loss 0.00554426, acc 1, learning_rate 0.0001
2017-10-03T00:27:57.258740: step 6099, loss 0.00594129, acc 1, learning_rate 0.0001
2017-10-03T00:27:58.409030: step 6100, loss 0.00535909, acc 1, learning_rate 0.0001
2017-10-03T00:27:59.552047: step 6101, loss 0.050502, acc 0.96875, learning_rate 0.0001
2017-10-03T00:28:00.702645: step 6102, loss 0.00582485, acc 1, learning_rate 0.0001
2017-10-03T00:28:01.843071: step 6103, loss 0.00232467, acc 1, learning_rate 0.0001
2017-10-03T00:28:02.982995: step 6104, loss 0.00447936, acc 1, learning_rate 0.0001
2017-10-03T00:28:04.143190: step 6105, loss 0.0288107, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:05.386699: step 6106, loss 0.00797882, acc 1, learning_rate 0.0001
2017-10-03T00:28:06.556409: step 6107, loss 0.0293736, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:07.715092: step 6108, loss 0.00320347, acc 1, learning_rate 0.0001
2017-10-03T00:28:08.872733: step 6109, loss 0.0380987, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:10.026485: step 6110, loss 0.00586818, acc 1, learning_rate 0.0001
2017-10-03T00:28:11.161915: step 6111, loss 0.0280279, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:12.328283: step 6112, loss 0.00426199, acc 1, learning_rate 0.0001
2017-10-03T00:28:13.523992: step 6113, loss 0.00588054, acc 1, learning_rate 0.0001
2017-10-03T00:28:14.772088: step 6114, loss 0.0265429, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:15.937856: step 6115, loss 0.0316616, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:17.097099: step 6116, loss 0.00827971, acc 1, learning_rate 0.0001
2017-10-03T00:28:18.260409: step 6117, loss 0.0432138, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:19.414425: step 6118, loss 0.044315, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:20.558457: step 6119, loss 0.0138429, acc 1, learning_rate 0.0001
2017-10-03T00:28:21.718902: step 6120, loss 0.0024823, acc 1, learning_rate 0.0001

Evaluation:
2017-10-03T00:28:22.062941: step 6120, loss 1.45948, acc 0.477698

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6120

2017-10-03T00:28:30.734111: step 6121, loss 0.00295256, acc 1, learning_rate 0.0001
2017-10-03T00:28:31.894753: step 6122, loss 0.0562866, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:33.043148: step 6123, loss 0.029062, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:34.196247: step 6124, loss 0.0192862, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:35.368270: step 6125, loss 0.00593442, acc 1, learning_rate 0.0001
2017-10-03T00:28:36.525345: step 6126, loss 0.00358446, acc 1, learning_rate 0.0001
2017-10-03T00:28:37.688142: step 6127, loss 0.0163963, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:39.060754: step 6128, loss 0.00283183, acc 1, learning_rate 0.0001
2017-10-03T00:28:40.213812: step 6129, loss 0.00422351, acc 1, learning_rate 0.0001
2017-10-03T00:28:41.363185: step 6130, loss 0.00468873, acc 1, learning_rate 0.0001
2017-10-03T00:28:42.518671: step 6131, loss 0.0222267, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:43.675792: step 6132, loss 0.00548939, acc 1, learning_rate 0.0001
2017-10-03T00:28:44.827906: step 6133, loss 0.0428492, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:45.987232: step 6134, loss 0.001207, acc 1, learning_rate 0.0001
2017-10-03T00:28:47.137651: step 6135, loss 0.0197694, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:48.293983: step 6136, loss 0.00335341, acc 1, learning_rate 0.0001
2017-10-03T00:28:49.443305: step 6137, loss 0.0082655, acc 1, learning_rate 0.0001
2017-10-03T00:28:50.606652: step 6138, loss 0.00413999, acc 1, learning_rate 0.0001
2017-10-03T00:28:51.778967: step 6139, loss 0.0256801, acc 0.984375, learning_rate 0.0001
2017-10-03T00:28:52.920716: step 6140, loss 0.00279135, acc 1, learning_rate 0.0001
2017-10-03T00:28:54.068021: step 6141, loss 0.002668, acc 1, learning_rate 0.0001
2017-10-03T00:28:55.219471: step 6142, loss 0.00209793, acc 1, learning_rate 0.0001
2017-10-03T00:28:56.374619: step 6143, loss 0.00495203, acc 1, learning_rate 0.0001
2017-10-03T00:28:57.527805: step 6144, loss 0.00233582, acc 1, learning_rate 0.0001
2017-10-03T00:28:58.672760: step 6145, loss 0.00193765, acc 1, learning_rate 0.0001
2017-10-03T00:28:59.820287: step 6146, loss 0.00294622, acc 1, learning_rate 0.0001
2017-10-03T00:29:00.990910: step 6147, loss 0.00179637, acc 1, learning_rate 0.0001
2017-10-03T00:29:02.130823: step 6148, loss 0.00471106, acc 1, learning_rate 0.0001
2017-10-03T00:29:03.299237: step 6149, loss 0.0034982, acc 1, learning_rate 0.0001
2017-10-03T00:29:04.465174: step 6150, loss 0.00275709, acc 1, learning_rate 0.0001
2017-10-03T00:29:05.620531: step 6151, loss 0.00426927, acc 1, learning_rate 0.0001
2017-10-03T00:29:06.773915: step 6152, loss 0.0212352, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:07.937252: step 6153, loss 0.00524582, acc 1, learning_rate 0.0001
2017-10-03T00:29:09.101134: step 6154, loss 0.00376638, acc 1, learning_rate 0.0001
2017-10-03T00:29:10.256050: step 6155, loss 0.00236392, acc 1, learning_rate 0.0001
2017-10-03T00:29:11.397206: step 6156, loss 0.00428718, acc 1, learning_rate 0.0001
2017-10-03T00:29:12.555761: step 6157, loss 0.00666517, acc 1, learning_rate 0.0001
2017-10-03T00:29:13.719484: step 6158, loss 0.0217599, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:14.881545: step 6159, loss 0.0533131, acc 0.96875, learning_rate 0.0001
2017-10-03T00:29:16.043439: step 6160, loss 0.00225378, acc 1, learning_rate 0.0001

Evaluation:
2017-10-03T00:29:16.377139: step 6160, loss 1.44459, acc 0.490647

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6160

2017-10-03T00:29:24.057050: step 6161, loss 0.00668178, acc 1, learning_rate 0.0001
2017-10-03T00:29:25.226589: step 6162, loss 0.00414012, acc 1, learning_rate 0.0001
2017-10-03T00:29:26.382942: step 6163, loss 0.00672037, acc 1, learning_rate 0.0001
2017-10-03T00:29:27.545002: step 6164, loss 0.0050352, acc 1, learning_rate 0.0001
2017-10-03T00:29:28.678869: step 6165, loss 0.0222827, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:29.851839: step 6166, loss 0.00255836, acc 1, learning_rate 0.0001
2017-10-03T00:29:31.000494: step 6167, loss 0.00394102, acc 1, learning_rate 0.0001
2017-10-03T00:29:32.155743: step 6168, loss 0.0127629, acc 1, learning_rate 0.0001
2017-10-03T00:29:33.309106: step 6169, loss 0.00275085, acc 1, learning_rate 0.0001
2017-10-03T00:29:34.456365: step 6170, loss 0.064331, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:35.621315: step 6171, loss 0.00207621, acc 1, learning_rate 0.0001
2017-10-03T00:29:36.768570: step 6172, loss 0.00496187, acc 1, learning_rate 0.0001
2017-10-03T00:29:37.919097: step 6173, loss 0.00103578, acc 1, learning_rate 0.0001
2017-10-03T00:29:39.047821: step 6174, loss 0.0209876, acc 0.980392, learning_rate 0.0001
2017-10-03T00:29:40.210550: step 6175, loss 0.0541381, acc 0.96875, learning_rate 0.0001
2017-10-03T00:29:41.373106: step 6176, loss 0.00302067, acc 1, learning_rate 0.0001
2017-10-03T00:29:42.602529: step 6177, loss 0.00579873, acc 1, learning_rate 0.0001
2017-10-03T00:29:43.748203: step 6178, loss 0.00353817, acc 1, learning_rate 0.0001
2017-10-03T00:29:44.889710: step 6179, loss 0.00199864, acc 1, learning_rate 0.0001
2017-10-03T00:29:46.031924: step 6180, loss 0.0163027, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:47.175408: step 6181, loss 0.00290815, acc 1, learning_rate 0.0001
2017-10-03T00:29:48.325096: step 6182, loss 0.00470738, acc 1, learning_rate 0.0001
2017-10-03T00:29:49.518218: step 6183, loss 0.00619845, acc 1, learning_rate 0.0001
2017-10-03T00:29:50.670641: step 6184, loss 0.0367872, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:51.825391: step 6185, loss 0.00408067, acc 1, learning_rate 0.0001
2017-10-03T00:29:52.989573: step 6186, loss 0.0518758, acc 0.96875, learning_rate 0.0001
2017-10-03T00:29:54.156589: step 6187, loss 0.0158559, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:55.302636: step 6188, loss 0.0127675, acc 1, learning_rate 0.0001
2017-10-03T00:29:56.457726: step 6189, loss 0.0264132, acc 0.984375, learning_rate 0.0001
2017-10-03T00:29:57.627895: step 6190, loss 0.00960144, acc 1, learning_rate 0.0001
2017-10-03T00:29:58.848022: step 6191, loss 0.00287192, acc 1, learning_rate 0.0001
2017-10-03T00:29:59.996191: step 6192, loss 0.00814322, acc 1, learning_rate 0.0001
2017-10-03T00:30:01.146800: step 6193, loss 0.0121545, acc 1, learning_rate 0.0001
2017-10-03T00:30:02.307811: step 6194, loss 0.00495833, acc 1, learning_rate 0.0001
2017-10-03T00:30:03.450795: step 6195, loss 0.00333672, acc 1, learning_rate 0.0001
2017-10-03T00:30:04.616068: step 6196, loss 0.0462661, acc 0.96875, learning_rate 0.0001
2017-10-03T00:30:05.791155: step 6197, loss 0.00868751, acc 1, learning_rate 0.0001
2017-10-03T00:30:06.938298: step 6198, loss 0.00379752, acc 1, learning_rate 0.0001
2017-10-03T00:30:08.078482: step 6199, loss 0.0197027, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:09.221006: step 6200, loss 0.0019543, acc 1, learning_rate 0.0001

Evaluation:
2017-10-03T00:30:09.545188: step 6200, loss 1.49051, acc 0.417266

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6200

2017-10-03T00:30:17.970849: step 6201, loss 0.034733, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:19.155517: step 6202, loss 0.00455805, acc 1, learning_rate 0.0001
2017-10-03T00:30:20.332499: step 6203, loss 0.0374486, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:21.498809: step 6204, loss 0.00347206, acc 1, learning_rate 0.0001
2017-10-03T00:30:22.638491: step 6205, loss 0.0112306, acc 1, learning_rate 0.0001
2017-10-03T00:30:23.787295: step 6206, loss 0.0131168, acc 1, learning_rate 0.0001
2017-10-03T00:30:24.951077: step 6207, loss 0.00396272, acc 1, learning_rate 0.0001
2017-10-03T00:30:26.131742: step 6208, loss 0.00695298, acc 1, learning_rate 0.0001
2017-10-03T00:30:27.279876: step 6209, loss 0.0353224, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:28.416791: step 6210, loss 0.0046016, acc 1, learning_rate 0.0001
2017-10-03T00:30:29.587557: step 6211, loss 0.00921044, acc 1, learning_rate 0.0001
2017-10-03T00:30:30.746663: step 6212, loss 0.00242183, acc 1, learning_rate 0.0001
2017-10-03T00:30:31.893431: step 6213, loss 0.0228842, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:33.068212: step 6214, loss 0.0226221, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:34.222439: step 6215, loss 0.0228433, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:35.382358: step 6216, loss 0.0227337, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:36.555604: step 6217, loss 0.00640085, acc 1, learning_rate 0.0001
2017-10-03T00:30:37.704670: step 6218, loss 0.00355866, acc 1, learning_rate 0.0001
2017-10-03T00:30:38.851502: step 6219, loss 0.0166033, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:39.998427: step 6220, loss 0.00204995, acc 1, learning_rate 0.0001
2017-10-03T00:30:41.143683: step 6221, loss 0.00398177, acc 1, learning_rate 0.0001
2017-10-03T00:30:42.305897: step 6222, loss 0.00405815, acc 1, learning_rate 0.0001
2017-10-03T00:30:43.481432: step 6223, loss 0.00316505, acc 1, learning_rate 0.0001
2017-10-03T00:30:44.640910: step 6224, loss 0.00350081, acc 1, learning_rate 0.0001
2017-10-03T00:30:45.789931: step 6225, loss 0.00280787, acc 1, learning_rate 0.0001
2017-10-03T00:30:46.974551: step 6226, loss 0.0017929, acc 1, learning_rate 0.0001
2017-10-03T00:30:48.123850: step 6227, loss 0.00190711, acc 1, learning_rate 0.0001
2017-10-03T00:30:49.301059: step 6228, loss 0.00419609, acc 1, learning_rate 0.0001
2017-10-03T00:30:50.474151: step 6229, loss 0.00648787, acc 1, learning_rate 0.0001
2017-10-03T00:30:51.633005: step 6230, loss 0.00907563, acc 1, learning_rate 0.0001
2017-10-03T00:30:52.812051: step 6231, loss 0.00312908, acc 1, learning_rate 0.0001
2017-10-03T00:30:53.971527: step 6232, loss 0.0103784, acc 1, learning_rate 0.0001
2017-10-03T00:30:55.144599: step 6233, loss 0.00373218, acc 1, learning_rate 0.0001
2017-10-03T00:30:56.287900: step 6234, loss 0.0087172, acc 1, learning_rate 0.0001
2017-10-03T00:30:57.447893: step 6235, loss 0.0255295, acc 0.984375, learning_rate 0.0001
2017-10-03T00:30:58.602539: step 6236, loss 0.00157931, acc 1, learning_rate 0.0001
2017-10-03T00:30:59.757183: step 6237, loss 0.0485128, acc 0.96875, learning_rate 0.0001
2017-10-03T00:31:00.920632: step 6238, loss 0.00324739, acc 1, learning_rate 0.0001
2017-10-03T00:31:02.076513: step 6239, loss 0.00289679, acc 1, learning_rate 0.0001
2017-10-03T00:31:03.225491: step 6240, loss 0.00382504, acc 1, learning_rate 0.0001

Evaluation:
2017-10-03T00:31:03.568446: step 6240, loss 1.491, acc 0.392806

Saved model checkpoint to /home/sheep/bigdata/runs/1507000132/checkpoints/model-6240

2017-10-03T00:31:11.331684: step 6241, loss 0.00521358, acc 1, learning_rate 0.0001
2017-10-03T00:31:12.476799: step 6242, loss 0.00273458, acc 1, learning_rate 0.0001
2017-10-03T00:31:13.625334: step 6243, loss 0.0194412, acc 0.984375, learning_rate 0.0001
2017-10-03T00:31:14.755257: step 6244, loss 0.00318347, acc 1, learning_rate 0.0001
2017-10-03T00:31:15.917961: step 6245, loss 0.00162475, acc 1, learning_rate 0.0001
2017-10-03T00:31:17.063484: step 6246, loss 0.00979815, acc 1, learning_rate 0.0001
2017-10-03T00:31:18.214001: step 6247, loss 0.0338847, acc 0.984375, learning_rate 0.0001
2017-10-03T00:31:19.372627: step 6248, loss 0.00438533, acc 1, learning_rate 0.0001
2017-10-03T00:31:20.531019: step 6249, loss 0.0185275, acc 0.984375, learning_rate 0.0001
2017-10-03T00:31:21.675136: step 6250, loss 0.0107214, acc 1, learning_rate 0.0001
2017-10-03T00:31:22.837045: step 6251, loss 0.00463128, acc 1, learning_rate 0.0001
2017-10-03T00:31:24.007750: step 6252, loss 0.00806947, acc 1, learning_rate 0.0001
2017-10-03T00:31:25.154854: step 6253, loss 0.0744844, acc 0.96875, learning_rate 0.0001
2017-10-03T00:31:26.310683: step 6254, loss 0.0123986, acc 1, learning_rate 0.0001
2017-10-03T00:31:27.465610: step 6255, loss 0.00441292, acc 1, learning_rate 0.0001
2017-10-03T00:31:28.625634: step 6256, loss 0.00478141, acc 1, learning_rate 0.0001
2017-10-03T00:31:29.766867: step 6257, loss 0.00372565, acc 1, learning_rate 0.0001
2017-10-03T00:31:30.925733: step 6258, loss 0.0106625, acc 1, learning_rate 0.0001
